"qseqid","qlen","sseqid","slen","qstart","qend","sstart","send","evalue","bitscore","score","length","pident","nident","mismatch","positive","gapopen","gaps","ppos","sstrand"
"AB292684.1",1638,"WCFBa.chr7",65949636,1,1638,12702764,53245238,0,2856,1546,1638,98.168,1608,27,1608,1,3,98.17,"minus"
"AB292684.1",1638,"WCFBa.chr7",65949636,1,1638,11870611,54077388,0,2305,1248,1638,92.063,1508,130,1508,0,0,92.06,"minus"
"AB292684.1",1638,"WCFBa.chr7",65949636,1,1638,29542077,36409196,0,2261,1224,1638,91.575,1500,138,1500,0,0,91.58,"plus"
"AB292684.1",1638,"WCFBa.chr7",65949636,1,1638,29741828,36209445,0,2255,1221,1638,91.514,1499,139,1499,0,0,91.51,"plus"
"AB292684.1",1638,"WCFBa.chr7",65949636,1,1638,29629957,36321316,0,2255,1221,1638,91.514,1499,139,1499,0,0,91.51,"plus"
"AB292684.1",1638,"WCFBa.chr7",65949636,1,1638,29677805,36273469,0,2244,1215,1639,91.397,1498,140,1498,1,1,91.4,"plus"
"AB292684.1",1638,"WCFBa.chr7",65949636,1,1638,29861796,36089477,0,2233,1209,1638,91.27,1495,143,1495,0,0,91.27,"plus"
"AB292684.1",1638,"WCFBa.chr7",65949636,1,1638,29918373,36032900,0,2228,1206,1638,91.209,1494,144,1494,0,0,91.21,"plus"
"AB292684.1",1638,"WCFBa.chr7",65949636,9,1638,11300543,54650713,0,2104,1139,1630,90.061,1468,153,1468,2,9,90.06,"plus"
"AB212829.1",1635,"WCFBa.chr7",65949636,1,1635,11870611,54077391,0,2992,1620,1635,99.694,1630,5,1630,0,0,99.69,"minus"
"AB212829.1",1635,"WCFBa.chr7",65949636,1,1635,29542077,36409193,0,2654,1437,1635,95.963,1569,66,1569,0,0,95.96,"plus"
"AB212829.1",1635,"WCFBa.chr7",65949636,1,1635,29741828,36209442,0,2649,1434,1635,95.902,1568,67,1568,0,0,95.9,"plus"
"AB212829.1",1635,"WCFBa.chr7",65949636,1,1635,29629957,36321313,0,2649,1434,1635,95.902,1568,67,1568,0,0,95.9,"plus"
"AB212829.1",1635,"WCFBa.chr7",65949636,1,1635,29677805,36273466,0,2638,1428,1636,95.782,1567,68,1567,1,1,95.78,"plus"
"AB212829.1",1635,"WCFBa.chr7",65949636,1,1635,29918373,36032897,0,2627,1422,1635,95.657,1564,71,1564,0,0,95.66,"plus"
"AB212829.1",1635,"WCFBa.chr7",65949636,1,1635,29861796,36089474,0,2627,1422,1635,95.657,1564,71,1564,0,0,95.66,"plus"
"AB212829.1",1635,"WCFBa.chr7",65949636,1,1635,12614936,53333066,0,2289,1239,1635,91.927,1503,132,1503,0,0,91.93,"minus"
"AB212829.1",1635,"WCFBa.chr7",65949636,25,1635,12651339,53296687,0,2278,1233,1611,92.179,1485,126,1485,0,0,92.18,"minus"
"AB212829.1",1635,"WCFBa.chr7",65949636,9,1622,11300543,54650697,0,2274,1231,1615,92.198,1489,115,1489,4,11,92.2,"plus"
"AB212829.1",1635,"WCFBa.chr7",65949636,1,1635,12562401,53385601,0,2261,1224,1635,91.621,1498,137,1498,0,0,91.62,"minus"
"AB212829.1",1635,"WCFBa.chr7",65949636,1,1627,12854100,53097159,0,2220,1202,1628,91.339,1487,136,1487,5,5,91.34,"plus"
"AB212829.1",1635,"WCFBa.chr7",65949636,1,1635,12702764,53245241,0,2213,1198,1635,91.131,1490,142,1490,1,3,91.13,"minus"
"AB212830.1",1635,"WCFBa.chr7",65949636,1,1635,29542077,36409193,0,3003,1626,1635,99.817,1632,3,1632,0,0,99.82,"plus"
"AB212830.1",1635,"WCFBa.chr7",65949636,1,1635,29741828,36209442,0,2998,1623,1635,99.755,1631,4,1631,0,0,99.76,"plus"
"AB212830.1",1635,"WCFBa.chr7",65949636,1,1635,29629957,36321313,0,2998,1623,1635,99.755,1631,4,1631,0,0,99.76,"plus"
"AB212830.1",1635,"WCFBa.chr7",65949636,1,1635,29677805,36273466,0,2987,1617,1636,99.633,1630,5,1630,1,1,99.63,"plus"
"AB212830.1",1635,"WCFBa.chr7",65949636,1,1635,29861796,36089474,0,2976,1611,1635,99.511,1627,8,1627,0,0,99.51,"plus"
"AB212830.1",1635,"WCFBa.chr7",65949636,1,1635,29918373,36032897,0,2970,1608,1635,99.45,1626,9,1626,0,0,99.45,"plus"
"AB212830.1",1635,"WCFBa.chr7",65949636,1,1635,11870611,54077391,0,2671,1446,1635,96.147,1572,63,1572,0,0,96.15,"minus"
"AB212830.1",1635,"WCFBa.chr7",65949636,9,1622,11300543,54650697,0,2313,1252,1615,92.632,1496,108,1496,4,11,92.63,"plus"
"AB212830.1",1635,"WCFBa.chr7",65949636,1,1635,12614936,53333066,0,2244,1215,1635,91.437,1495,140,1495,0,0,91.44,"minus"
"AB212830.1",1635,"WCFBa.chr7",65949636,25,1635,12651339,53296687,0,2233,1209,1611,91.682,1477,134,1477,0,0,91.68,"minus"
"AB212830.1",1635,"WCFBa.chr7",65949636,1,1635,12562401,53385601,0,2217,1200,1635,91.131,1490,145,1490,0,0,91.13,"minus"
"AB212830.1",1635,"WCFBa.chr7",65949636,1,1627,12854100,53097159,0,2193,1187,1628,91.032,1482,141,1482,5,5,91.03,"plus"
"AB212830.1",1635,"WCFBa.chr7",65949636,1,1635,12702764,53245241,0,2180,1180,1636,90.77,1485,146,1485,3,5,90.77,"minus"
"LY658671.1",1639,"WCFBb.chr7",64744723,4,1639,11612922,11614557,0,2645,1432,1636,95.844,1568,68,1568,0,0,95.84,"plus"
"LY658671.1",1639,"WCFBb.chr7",64744723,13,1639,11050080,11048463,0,2320,1256,1628,92.506,1506,111,1506,4,11,92.51,"minus"
"LY658671.1",1639,"WCFBb.chr7",64744723,4,1639,12367547,12369182,0,2257,1222,1636,91.565,1498,138,1498,0,0,91.56,"plus"
"LY658671.1",1639,"WCFBb.chr7",64744723,26,1639,12403948,12405561,0,2233,1209,1614,91.636,1479,135,1479,0,0,91.64,"plus"
"LY658671.1",1639,"WCFBb.chr7",64744723,4,1639,12315012,12316647,0,2230,1207,1636,91.259,1493,143,1493,0,0,91.26,"plus"
"LY658671.1",1639,"WCFBb.chr7",64744723,4,1639,12455375,12457007,0,2193,1187,1637,90.898,1488,144,1488,3,5,90.9,"plus"
"LY658671.1",1639,"WCFBb.chr7",64744723,5,1637,12606712,12605083,0,2193,1187,1634,90.942,1486,143,1486,5,5,90.94,"minus"
"AB292682.1",1635,"WCFBb.chr7",64744723,1,1635,11314999,11313366,0,2547,1379,1639,94.814,1554,76,1554,4,9,94.81,"minus"
"AB292682.1",1635,"WCFBb.chr7",64744723,1,1635,11408204,11406573,0,2446,1324,1638,93.712,1535,94,1535,4,9,93.71,"minus"
"AB292683.1",1638,"WCFBb.chr7",64744723,1,1638,12367548,12369185,0,2959,1602,1638,99.267,1626,12,1626,0,0,99.27,"plus"
"AB292683.1",1638,"WCFBb.chr7",64744723,1,1638,12403933,12405564,0,2926,1584,1638,98.962,1621,11,1621,1,6,98.96,"plus"
"AB292683.1",1638,"WCFBb.chr7",64744723,1,1638,12315013,12316650,0,2920,1581,1638,98.84,1619,19,1619,0,0,98.84,"plus"
"AB292683.1",1638,"WCFBb.chr7",64744723,1,1638,12455376,12457010,0,2889,1564,1638,98.535,1614,21,1614,1,3,98.53,"plus"
"AB292683.1",1638,"WCFBb.chr7",64744723,1,1638,11612923,11614560,0,2344,1269,1638,92.491,1515,123,1515,0,0,92.49,"plus"
"AB292683.1",1638,"WCFBb.chr7",64744723,9,1638,11050080,11048460,0,2148,1163,1630,90.552,1476,145,1476,2,9,90.55,"minus"
"AB292684.1",1638,"WCFBb.chr7",64744723,1,1638,12367548,12369185,0,2948,1596,1638,99.145,1624,14,1624,0,0,99.15,"plus"
"AB292684.1",1638,"WCFBb.chr7",64744723,1,1638,12403933,12405564,0,2892,1566,1638,98.596,1615,17,1615,1,6,98.6,"plus"
"AB292684.1",1638,"WCFBb.chr7",64744723,1,1638,12315013,12316650,0,2887,1563,1638,98.474,1613,25,1613,0,0,98.47,"plus"
"AB292684.1",1638,"WCFBb.chr7",64744723,1,1638,12455376,12457010,0,2856,1546,1638,98.168,1608,27,1608,1,3,98.17,"plus"
"AB292684.1",1638,"WCFBb.chr7",64744723,1,1638,11612923,11614560,0,2300,1245,1638,92.002,1507,131,1507,0,0,92,"plus"
"AB292684.1",1638,"WCFBb.chr7",64744723,9,1638,11050080,11048460,0,2104,1139,1630,90.061,1468,153,1468,2,9,90.06,"minus"
"AB212829.1",1635,"WCFBb.chr7",64744723,1,1635,11612923,11614557,0,2987,1617,1635,99.633,1629,6,1629,0,0,99.63,"plus"
"AB212829.1",1635,"WCFBb.chr7",64744723,1,1635,12367548,12369182,0,2289,1239,1635,91.927,1503,132,1503,0,0,91.93,"plus"
"AB212829.1",1635,"WCFBb.chr7",64744723,22,1635,12403948,12405561,0,2278,1233,1614,92.131,1487,127,1487,0,0,92.13,"plus"
"AB212829.1",1635,"WCFBb.chr7",64744723,9,1625,11050080,11048473,0,2274,1231,1618,92.151,1491,116,1491,4,11,92.15,"minus"
"AB212829.1",1635,"WCFBb.chr7",64744723,1,1635,12315013,12316647,0,2261,1224,1635,91.621,1498,137,1498,0,0,91.62,"plus"
"AB212829.1",1635,"WCFBb.chr7",64744723,1,1633,12606712,12605083,0,2220,1202,1634,91.248,1491,138,1491,5,5,91.25,"minus"
"AB212829.1",1635,"WCFBb.chr7",64744723,1,1635,12455376,12457007,0,2213,1198,1635,91.131,1490,142,1490,1,3,91.13,"plus"
"AB212830.1",1635,"WCFBb.chr7",64744723,1,1635,11612923,11614557,0,2665,1443,1635,96.086,1571,64,1571,0,0,96.09,"plus"
"AB212830.1",1635,"WCFBb.chr7",64744723,9,1625,11050080,11048473,0,2313,1252,1618,92.583,1498,109,1498,4,11,92.58,"minus"
"AB212830.1",1635,"WCFBb.chr7",64744723,1,1635,12367548,12369182,0,2244,1215,1635,91.437,1495,140,1495,0,0,91.44,"plus"
"AB212830.1",1635,"WCFBb.chr7",64744723,22,1635,12403948,12405561,0,2233,1209,1614,91.636,1479,135,1479,0,0,91.64,"plus"
"AB212830.1",1635,"WCFBb.chr7",64744723,1,1635,12315013,12316647,0,2217,1200,1635,91.131,1490,145,1490,0,0,91.13,"plus"
"AB212830.1",1635,"WCFBb.chr7",64744723,1,1633,12606712,12605083,0,2193,1187,1634,90.942,1486,143,1486,5,5,90.94,"minus"
"AB212830.1",1635,"WCFBb.chr7",64744723,1,1635,12455376,12457007,0,2180,1180,1636,90.77,1485,146,1485,3,5,90.77,"plus"
"LY658671.1",1639,"WHWa.chr7",65957778,4,1639,30243479,30241844,0,3016,1633,1636,99.939,1635,1,1635,0,0,99.94,"minus"
"LY658671.1",1639,"WHWa.chr7",65957778,4,1639,30331359,30329724,0,3011,1630,1636,99.878,1634,2,1634,0,0,99.88,"minus"
"LY658671.1",1639,"WHWa.chr7",65957778,4,1639,30392087,30390452,0,3011,1630,1636,99.878,1634,2,1634,0,0,99.88,"minus"
"LY658671.1",1639,"WHWa.chr7",65957778,4,1639,30503971,30502336,0,3011,1630,1636,99.878,1634,2,1634,0,0,99.88,"minus"
"LY658671.1",1639,"WHWa.chr7",65957778,4,1639,30439936,30438300,0,3000,1624,1637,99.756,1633,3,1633,1,1,99.76,"minus"
"LY658671.1",1639,"WHWa.chr7",65957778,4,1639,30623939,30622304,0,2988,1618,1636,99.633,1630,6,1630,0,0,99.63,"minus"
"LY658671.1",1639,"WHWa.chr7",65957778,4,1639,30680517,30678882,0,2983,1615,1636,99.572,1629,7,1629,0,0,99.57,"minus"
"LY658671.1",1639,"WHWa.chr7",65957778,4,1639,11704079,11705714,0,2656,1438,1636,95.966,1570,66,1570,0,0,95.97,"plus"
"LY658671.1",1639,"WHWa.chr7",65957778,13,1639,11166001,11164384,0,2320,1256,1628,92.506,1506,111,1506,4,11,92.51,"minus"
"LY658671.1",1639,"WHWa.chr7",65957778,4,1639,12936184,12937819,0,2290,1240,1636,91.932,1504,132,1504,0,0,91.93,"plus"
"LY658671.1",1639,"WHWa.chr7",65957778,4,1639,12441843,12443478,0,2285,1237,1636,91.87,1503,133,1503,0,0,91.87,"plus"
"LY658671.1",1639,"WHWa.chr7",65957778,4,1639,12350144,12351779,0,2268,1228,1636,91.687,1500,136,1500,0,0,91.69,"plus"
"LY658671.1",1639,"WHWa.chr7",65957778,4,1639,12411254,12412889,0,2268,1228,1636,91.687,1500,136,1500,0,0,91.69,"plus"
"LY658671.1",1639,"WHWa.chr7",65957778,4,1639,12836171,12837806,0,2263,1225,1636,91.626,1499,137,1499,0,0,91.63,"plus"
"LY658671.1",1639,"WHWa.chr7",65957778,4,1639,12905182,12906817,0,2263,1225,1636,91.626,1499,137,1499,0,0,91.63,"plus"
"LY658671.1",1639,"WHWa.chr7",65957778,4,1639,12524281,12525915,0,2228,1206,1636,91.259,1493,142,1493,1,1,91.26,"plus"
"LY658671.1",1639,"WHWa.chr7",65957778,4,1639,13018718,13020352,0,2228,1206,1636,91.259,1493,142,1493,1,1,91.26,"plus"
"AB292682.1",1635,"WHWa.chr7",65957778,1,1635,11414889,11413256,0,2542,1376,1639,94.753,1553,77,1553,4,9,94.75,"minus"
"AB292682.1",1635,"WHWa.chr7",65957778,1,1635,11507967,11506336,0,2451,1327,1638,93.773,1536,93,1536,4,9,93.77,"minus"
"AB292682.1",1635,"WHWa.chr7",65957778,1,1635,12936185,12937822,0,2135,1156,1638,90.232,1478,157,1478,2,3,90.23,"plus"
"AB292682.1",1635,"WHWa.chr7",65957778,1,1635,12411255,12412892,0,2130,1153,1638,90.171,1477,158,1477,2,3,90.17,"plus"
"AB292682.1",1635,"WHWa.chr7",65957778,1,1635,12441844,12443481,0,2130,1153,1638,90.171,1477,158,1477,2,3,90.17,"plus"
"AB292682.1",1635,"WHWa.chr7",65957778,1,1635,12905183,12906820,0,2124,1150,1638,90.11,1476,159,1476,2,3,90.11,"plus"
"AB292683.1",1638,"WHWa.chr7",65957778,1,1638,12936185,12937822,0,2987,1617,1638,99.573,1631,7,1631,0,0,99.57,"plus"
"AB292683.1",1638,"WHWa.chr7",65957778,1,1638,12441844,12443481,0,2981,1614,1638,99.512,1630,8,1630,0,0,99.51,"plus"
"AB292683.1",1638,"WHWa.chr7",65957778,1,1638,12411255,12412892,0,2964,1605,1638,99.328,1627,11,1627,0,0,99.33,"plus"
"AB292683.1",1638,"WHWa.chr7",65957778,1,1638,12905183,12906820,0,2964,1605,1638,99.328,1627,11,1627,0,0,99.33,"plus"
"AB292683.1",1638,"WHWa.chr7",65957778,1,1638,12350145,12351782,0,2953,1599,1638,99.206,1625,13,1625,0,0,99.21,"plus"
"AB292683.1",1638,"WHWa.chr7",65957778,1,1638,12836172,12837809,0,2948,1596,1638,99.145,1624,14,1624,0,0,99.15,"plus"
"AB292683.1",1638,"WHWa.chr7",65957778,1,1638,12524282,12525918,0,2935,1589,1638,99.023,1622,15,1622,1,1,99.02,"plus"
"AB292683.1",1638,"WHWa.chr7",65957778,1,1638,13018719,13020355,0,2935,1589,1638,99.023,1622,15,1622,1,1,99.02,"plus"
"AB292683.1",1638,"WHWa.chr7",65957778,1,1638,11704080,11705717,0,2350,1272,1638,92.552,1516,122,1516,0,0,92.55,"plus"
"AB292683.1",1638,"WHWa.chr7",65957778,1,1638,30243478,30241841,0,2305,1248,1638,92.063,1508,130,1508,0,0,92.06,"minus"
"AB292683.1",1638,"WHWa.chr7",65957778,1,1638,30331358,30329721,0,2300,1245,1638,92.002,1507,131,1507,0,0,92,"minus"
"AB292683.1",1638,"WHWa.chr7",65957778,1,1638,30392086,30390449,0,2300,1245,1638,92.002,1507,131,1507,0,0,92,"minus"
"AB292683.1",1638,"WHWa.chr7",65957778,1,1638,30503970,30502333,0,2300,1245,1638,92.002,1507,131,1507,0,0,92,"minus"
"AB292683.1",1638,"WHWa.chr7",65957778,1,1638,30439935,30438297,0,2289,1239,1639,91.885,1506,132,1506,1,1,91.89,"minus"
"AB292683.1",1638,"WHWa.chr7",65957778,1,1638,30623938,30622301,0,2278,1233,1638,91.758,1503,135,1503,0,0,91.76,"minus"
"AB292683.1",1638,"WHWa.chr7",65957778,1,1638,30680516,30678879,0,2272,1230,1638,91.697,1502,136,1502,0,0,91.7,"minus"
"AB292683.1",1638,"WHWa.chr7",65957778,9,1638,11166001,11164381,0,2148,1163,1630,90.552,1476,145,1476,2,9,90.55,"minus"
"AB292684.1",1638,"WHWa.chr7",65957778,1,1638,12411255,12412892,0,2953,1599,1638,99.206,1625,13,1625,0,0,99.21,"plus"
"AB292684.1",1638,"WHWa.chr7",65957778,1,1638,12905183,12906820,0,2953,1599,1638,99.206,1625,13,1625,0,0,99.21,"plus"
"AB292684.1",1638,"WHWa.chr7",65957778,1,1638,12936185,12937822,0,2953,1599,1638,99.206,1625,13,1625,0,0,99.21,"plus"
"AB292684.1",1638,"WHWa.chr7",65957778,1,1638,12441844,12443481,0,2948,1596,1638,99.145,1624,14,1624,0,0,99.15,"plus"
"AB292684.1",1638,"WHWa.chr7",65957778,1,1638,12350145,12351782,0,2920,1581,1638,98.84,1619,19,1619,0,0,98.84,"plus"
"AB292684.1",1638,"WHWa.chr7",65957778,1,1638,12836172,12837809,0,2915,1578,1638,98.779,1618,20,1618,0,0,98.78,"plus"
"AB292684.1",1638,"WHWa.chr7",65957778,1,1638,12524282,12525918,0,2902,1571,1638,98.657,1616,21,1616,1,1,98.66,"plus"
"AB292684.1",1638,"WHWa.chr7",65957778,1,1638,13018719,13020355,0,2902,1571,1638,98.657,1616,21,1616,1,1,98.66,"plus"
"AB292684.1",1638,"WHWa.chr7",65957778,1,1638,11704080,11705717,0,2305,1248,1638,92.063,1508,130,1508,0,0,92.06,"plus"
"AB292684.1",1638,"WHWa.chr7",65957778,1,1638,30243478,30241841,0,2261,1224,1638,91.575,1500,138,1500,0,0,91.58,"minus"
"AB292684.1",1638,"WHWa.chr7",65957778,1,1638,30331358,30329721,0,2255,1221,1638,91.514,1499,139,1499,0,0,91.51,"minus"
"AB292684.1",1638,"WHWa.chr7",65957778,1,1638,30392086,30390449,0,2255,1221,1638,91.514,1499,139,1499,0,0,91.51,"minus"
"AB292684.1",1638,"WHWa.chr7",65957778,1,1638,30503970,30502333,0,2255,1221,1638,91.514,1499,139,1499,0,0,91.51,"minus"
"AB292684.1",1638,"WHWa.chr7",65957778,1,1638,30439935,30438297,0,2244,1215,1639,91.397,1498,140,1498,1,1,91.4,"minus"
"AB292684.1",1638,"WHWa.chr7",65957778,1,1638,30623938,30622301,0,2233,1209,1638,91.27,1495,143,1495,0,0,91.27,"minus"
"AB292684.1",1638,"WHWa.chr7",65957778,1,1638,30680516,30678879,0,2228,1206,1638,91.209,1494,144,1494,0,0,91.21,"minus"
"AB292684.1",1638,"WHWa.chr7",65957778,9,1638,11166001,11164381,0,2104,1139,1630,90.061,1468,153,1468,2,9,90.06,"minus"
"AB212829.1",1635,"WHWa.chr7",65957778,1,1635,11704080,11705714,0,2992,1620,1635,99.694,1630,5,1630,0,0,99.69,"plus"
"AB212829.1",1635,"WHWa.chr7",65957778,1,1635,30243478,30241844,0,2654,1437,1635,95.963,1569,66,1569,0,0,95.96,"minus"
"AB212829.1",1635,"WHWa.chr7",65957778,1,1635,30331358,30329724,0,2649,1434,1635,95.902,1568,67,1568,0,0,95.9,"minus"
"AB212829.1",1635,"WHWa.chr7",65957778,1,1635,30392086,30390452,0,2649,1434,1635,95.902,1568,67,1568,0,0,95.9,"minus"
"AB212829.1",1635,"WHWa.chr7",65957778,1,1635,30503970,30502336,0,2649,1434,1635,95.902,1568,67,1568,0,0,95.9,"minus"
"AB212829.1",1635,"WHWa.chr7",65957778,1,1635,30439935,30438300,0,2638,1428,1636,95.782,1567,68,1567,1,1,95.78,"minus"
"AB212829.1",1635,"WHWa.chr7",65957778,1,1635,30623938,30622304,0,2627,1422,1635,95.657,1564,71,1564,0,0,95.66,"minus"
"AB212829.1",1635,"WHWa.chr7",65957778,1,1635,30680516,30678882,0,2627,1422,1635,95.657,1564,71,1564,0,0,95.66,"minus"
"AB212829.1",1635,"WHWa.chr7",65957778,1,1635,12936185,12937819,0,2327,1260,1635,92.355,1510,125,1510,0,0,92.35,"plus"
"AB212829.1",1635,"WHWa.chr7",65957778,1,1635,12441844,12443478,0,2322,1257,1635,92.294,1509,126,1509,0,0,92.29,"plus"
"AB212829.1",1635,"WHWa.chr7",65957778,1,1635,12411255,12412889,0,2311,1251,1635,92.171,1507,128,1507,0,0,92.17,"plus"
"AB212829.1",1635,"WHWa.chr7",65957778,1,1635,12905183,12906817,0,2305,1248,1635,92.11,1506,129,1506,0,0,92.11,"plus"
"AB212829.1",1635,"WHWa.chr7",65957778,1,1635,12350145,12351779,0,2300,1245,1635,92.049,1505,130,1505,0,0,92.05,"plus"
"AB212829.1",1635,"WHWa.chr7",65957778,1,1635,12836172,12837806,0,2294,1242,1635,91.988,1504,131,1504,0,0,91.99,"plus"
"AB212829.1",1635,"WHWa.chr7",65957778,9,1625,11166001,11164394,0,2274,1231,1618,92.151,1491,116,1491,4,11,92.15,"minus"
"AB212829.1",1635,"WHWa.chr7",65957778,1,1635,12524282,12525915,0,2270,1229,1635,91.743,1500,134,1500,1,1,91.74,"plus"
"AB212829.1",1635,"WHWa.chr7",65957778,1,1635,13018719,13020352,0,2270,1229,1635,91.743,1500,134,1500,1,1,91.74,"plus"
"AB212830.1",1635,"WHWa.chr7",65957778,1,1635,30243478,30241844,0,3003,1626,1635,99.817,1632,3,1632,0,0,99.82,"minus"
"AB212830.1",1635,"WHWa.chr7",65957778,1,1635,30331358,30329724,0,2998,1623,1635,99.755,1631,4,1631,0,0,99.76,"minus"
"AB212830.1",1635,"WHWa.chr7",65957778,1,1635,30392086,30390452,0,2998,1623,1635,99.755,1631,4,1631,0,0,99.76,"minus"
"AB212830.1",1635,"WHWa.chr7",65957778,1,1635,30503970,30502336,0,2998,1623,1635,99.755,1631,4,1631,0,0,99.76,"minus"
"AB212830.1",1635,"WHWa.chr7",65957778,1,1635,30439935,30438300,0,2987,1617,1636,99.633,1630,5,1630,1,1,99.63,"minus"
"AB212830.1",1635,"WHWa.chr7",65957778,1,1635,30623938,30622304,0,2976,1611,1635,99.511,1627,8,1627,0,0,99.51,"minus"
"AB212830.1",1635,"WHWa.chr7",65957778,1,1635,30680516,30678882,0,2970,1608,1635,99.45,1626,9,1626,0,0,99.45,"minus"
"AB212830.1",1635,"WHWa.chr7",65957778,1,1635,11704080,11705714,0,2676,1449,1635,96.208,1573,62,1573,0,0,96.21,"plus"
"AB212830.1",1635,"WHWa.chr7",65957778,9,1625,11166001,11164394,0,2313,1252,1618,92.583,1498,109,1498,4,11,92.58,"minus"
"AB212830.1",1635,"WHWa.chr7",65957778,1,1635,12936185,12937819,0,2278,1233,1635,91.804,1501,134,1501,0,0,91.8,"plus"
"AB212830.1",1635,"WHWa.chr7",65957778,1,1635,12441844,12443478,0,2272,1230,1635,91.743,1500,135,1500,0,0,91.74,"plus"
"AB212830.1",1635,"WHWa.chr7",65957778,1,1635,12411255,12412889,0,2266,1227,1635,91.682,1499,136,1499,0,0,91.68,"plus"
"AB212830.1",1635,"WHWa.chr7",65957778,1,1635,12905183,12906817,0,2261,1224,1635,91.621,1498,137,1498,0,0,91.62,"plus"
"AB212830.1",1635,"WHWa.chr7",65957778,1,1635,12350145,12351779,0,2255,1221,1635,91.56,1497,138,1497,0,0,91.56,"plus"
"AB212830.1",1635,"WHWa.chr7",65957778,1,1635,12836172,12837806,0,2250,1218,1635,91.498,1496,139,1496,0,0,91.5,"plus"
"AB212830.1",1635,"WHWa.chr7",65957778,1,1635,12524282,12525915,0,2226,1205,1635,91.254,1492,142,1492,1,1,91.25,"plus"
"AB212830.1",1635,"WHWa.chr7",65957778,1,1635,13018719,13020352,0,2226,1205,1635,91.254,1492,142,1492,1,1,91.25,"plus"
"LY658671.1",1639,"WHWb.chr7",66182000,4,1639,30057523,36126112,0,3016,1633,1636,99.939,1635,1,1635,0,0,99.94,"plus"
"LY658671.1",1639,"WHWb.chr7",66182000,4,1639,30318015,35865620,0,3011,1630,1636,99.878,1634,2,1634,0,0,99.88,"plus"
"LY658671.1",1639,"WHWb.chr7",66182000,4,1639,30206131,35977504,0,3011,1630,1636,99.878,1634,2,1634,0,0,99.88,"plus"
"LY658671.1",1639,"WHWb.chr7",66182000,4,1639,30145403,36038232,0,3011,1630,1636,99.878,1634,2,1634,0,0,99.88,"plus"
"LY658671.1",1639,"WHWb.chr7",66182000,4,1639,30253980,35929656,0,3000,1624,1637,99.756,1633,3,1633,1,1,99.76,"plus"
"LY658671.1",1639,"WHWb.chr7",66182000,4,1639,30437983,35745652,0,2988,1618,1636,99.633,1630,6,1630,0,0,99.63,"plus"
"LY658671.1",1639,"WHWb.chr7",66182000,4,1639,30494561,35689074,0,2983,1615,1636,99.572,1629,7,1629,0,0,99.57,"plus"
"LY658671.1",1639,"WHWb.chr7",66182000,4,1639,11658088,54522277,0,2656,1438,1636,95.966,1570,66,1570,0,0,95.97,"minus"
"LY658671.1",1639,"WHWb.chr7",66182000,13,1639,11120010,55063607,0,2320,1256,1628,92.506,1506,111,1506,4,11,92.51,"plus"
"LY658671.1",1639,"WHWb.chr7",66182000,4,1639,12883204,53297161,0,2290,1240,1636,91.932,1504,132,1504,0,0,91.93,"minus"
"LY658671.1",1639,"WHWb.chr7",66182000,4,1639,12395852,53784513,0,2285,1237,1636,91.87,1503,133,1503,0,0,91.87,"minus"
"LY658671.1",1639,"WHWb.chr7",66182000,4,1639,12365263,53815102,0,2268,1228,1636,91.687,1500,136,1500,0,0,91.69,"minus"
"LY658671.1",1639,"WHWb.chr7",66182000,4,1639,12304153,53876212,0,2268,1228,1636,91.687,1500,136,1500,0,0,91.69,"minus"
"LY658671.1",1639,"WHWb.chr7",66182000,4,1639,12852202,53328163,0,2263,1225,1636,91.626,1499,137,1499,0,0,91.63,"minus"
"LY658671.1",1639,"WHWb.chr7",66182000,4,1639,12783191,53397174,0,2263,1225,1636,91.626,1499,137,1499,0,0,91.63,"minus"
"LY658671.1",1639,"WHWb.chr7",66182000,4,1639,12965738,53214628,0,2228,1206,1636,91.259,1493,142,1493,1,1,91.26,"minus"
"LY658671.1",1639,"WHWb.chr7",66182000,4,1639,12478290,53702076,0,2228,1206,1636,91.259,1493,142,1493,1,1,91.26,"minus"
"AB292682.1",1635,"WHWb.chr7",66182000,1,1635,11368898,54814735,0,2542,1376,1639,94.753,1553,77,1553,4,9,94.75,"plus"
"AB292682.1",1635,"WHWb.chr7",66182000,1,1635,11461976,54721655,0,2451,1327,1638,93.773,1536,93,1536,4,9,93.77,"plus"
"AB292682.1",1635,"WHWb.chr7",66182000,1,1635,12883205,53297158,0,2135,1156,1638,90.232,1478,157,1478,2,3,90.23,"minus"
"AB292682.1",1635,"WHWb.chr7",66182000,1,1635,12395853,53784510,0,2130,1153,1638,90.171,1477,158,1477,2,3,90.17,"minus"
"AB292682.1",1635,"WHWb.chr7",66182000,1,1635,12365264,53815099,0,2130,1153,1638,90.171,1477,158,1477,2,3,90.17,"minus"
"AB292682.1",1635,"WHWb.chr7",66182000,1,1635,12852203,53328160,0,2124,1150,1638,90.11,1476,159,1476,2,3,90.11,"minus"
"AB292683.1",1638,"WHWb.chr7",66182000,1,1638,12883205,53297158,0,2987,1617,1638,99.573,1631,7,1631,0,0,99.57,"minus"
"AB292683.1",1638,"WHWb.chr7",66182000,1,1638,12395853,53784510,0,2981,1614,1638,99.512,1630,8,1630,0,0,99.51,"minus"
"AB292683.1",1638,"WHWb.chr7",66182000,1,1638,12852203,53328160,0,2964,1605,1638,99.328,1627,11,1627,0,0,99.33,"minus"
